source,state,district,river,raw_location,description,geom
news_reports,Tamil Nadu,Karur,Kaveri,,"Ten years after the Tamil Nadu government took over sand mining from private players, illegalities continue, harming agriculture and draining the state exchequer. Kulithalai is one of the places in Tamil Nadu where sand mining has been taking place for years. About 60 per cent of the state’s sand requirement is met by the quarries in the basins of the Cauvery and its tributaries. Those fighting illegal sand mining claim that mining takes place day and night with six-eight machines in each quarry.

Due to rampant sand mining, the river bed has gone down, hampering the water flow through the canals.",
news_reports,Tamil Nadu,"Krishnagiri, Karur, Viluppuram",Amaravathi,,"The article discusses the far-reaching impacts of sand mining in Tamil Nadu, emphasizing both ecological damage and political corruption. Villagers report that profits from illegal sand mining are shared among local political party workers, creating a cycle of dependency and undermining governance. This industry also inflates construction costs due to illegal stockpiling, while the state incurs additional expenses for repairing damaged rivers. Together, these factors reveal how unregulated sand mining not only harms the environment but also disrupts the local economy and political landscape.",
news_reports,Tamil Nadu,"Madurai, Tiruchirappalli","Kaveri, Kollidam",,"""A Requiem for Rivers,"" authored by Ilangovan Rajasekaran and published on July 8, 2015, discusses the alarming situation of sand mining in Tamil Nadu. The report highlights the destructive impacts of unregulated and illegal sand quarrying on the state's river ecosystems. It reveals the detrimental consequences of indiscriminate sand extraction, illegal stockyards, and the collusion between officials and sand mafias, which threaten to deplete rivers, leading to ecological imbalances and potential loss of these water bodies. The report calls attention to the urgent need for sustainable sand mining practices and stringent regulatory measures to preserve riverine ecosystems.",
news_reports,Karnataka,"Bagalkot, Bengaluru Rural, Belagavi / Belgaum, Vijayapura / Bijapur, chamarajanagar, Chikkaballapura, Chikkamaguluru / Chikmagalur, Dakshina Kannada, Gadag, Kalaburagi / Gulbarga, Haveri, Kolar, Mandya, Shivamogga / Shimoga, Tumakuru / Tumkur, Udupi, Uttara Kannada, Bengaluru Urban, Ballari / Bellary, Chitradurga, Bidar, Davangere, Dharwad, Hassan, Kodagu, Koppal, Mysuru / Mysore, Raichur, Ramanagara, Yadgir, Vijayanagar, Mangaluru",N/A,,"New Sand Policy for the state defines state level regulations, formation of (and powers of) district and taluk committees for implementation and supervision. Among other things, the policy bans mechanical extraction of sand, fixed rate of interest on sand and a one km radius around bridges. It also mentions Maralu Mitra app for legally purchasing sand.",
news_reports,Andhra Pradesh,"Chittoor, Y.s.r. / Kadapa, Guntur, Krishna, Mahbubnagar, Medak, Nizamabad, Prakasam, Visakhapatnam, Warangal, Anantapur, East Godavari, Hyderabad, Karimnagar, Khammam, Kurnool, Nalgonda, Sri Potti Sriramulu Nellore, Rangareddy, Srikakulam, Vizianagaram, West Godavari, Sri Sathya Sai, Annamayya, Palnadu / Narasaraopet, Tirupati, Bapatla, Dr. B. R. Ambedkar Konaseema / Konaseema, Nandyal",N/A,,"National Green Tribunal imposes Rs 100-crore penalty on Andhra Pradesh govt over illegal sand mining.


The green panel said it is the duty of the government to provide complete protection to the natural resources as a trustee of the public at large.",
news_reports,Karnataka,"Kalaburagi / Gulbarga, Yadgir, Koppal, Raichur, Dakshina Kannada","Krishna, Tungabhadra",,"There is a spike in sand mining cases reported from North Karnataka. Officials

have seized illegal stores of around 15,000 tonnes of sand in Kalaburagi, Yadgir, Raichur, Dakshina Kannada and Koppal districts. Raichur-based activist Hanumanth Bhangi, who has been fighting illegal sand mining in the region for years, claims he has been receiving threats for filing public interest litigations against the illegal trade. He claimed, Excessive sand mining has led to depletion of groundwater levels and environmental degradation. Machines are being used for sand mining despite guidelines allowing only manual extraction.",
news_reports,Kerala,"Malappuram, Kasargod",N/A,,"Even though river bed sand mining has not been allowed in the state since 2016 for want of environmental clearance, illegal mining continues rampantly, shows govt data.


As per govt records, 425 cases were registered in the state for illegal sand mining in 2023-2024 FY. The highest number of cases were registered in Malappuram with 222 cases, followed by Kasaragod with 91 cases, raising concerns about the threat to rivers in these districts.",
news_reports,Andhra Pradesh,"Sri Potti Sriramulu Nellore, Prakasam, West Godavari, East Godavari",Penna,,"20 sand reaches along the Penna river in the Nellore district have been opened up for free sand lifting, under the new State Government Policy. Preconditions have been set to not cause environmental damage or trouble to the villagers.


The 20 sand reaches identified in the present phase are located Jammipalem, Gollakanduru, Apparaopalem, Lingamgunta, Mamuduru, Minagallu, Mudivarthipalem, Padamati Kambhampadu, Padamatipalem, Pallipadu, Pottepalem, Sajjapuram and Surayapalem.",
news_reports,Telangana,Kamareddy,N/A,,"
The Telangana High Court has issued notices to the state government in a public interest litigation seeking a direction to authorities to take action against rampant illegal mining activities in Khadgam-Shetlur suburbs of Bichukunda mandal in Kamareddy district.


The letter indicated that the sand mining permits previously issued by the former BRS government for six quarries in the Khadgam-Shetlur area had expired some time ago.",
news_reports,Telangana,"Komaram Bheem Asifabad, Sangareddy",N/A,,"Researchers from Osmania University discovered the rare Badis badis, or blue perch fish, in streams near Sirpur and Mubarakpur, Telangana, marking its first sighting in southern India. Native to the Eastern Himalayas, the fish's presence highlights the rich biodiversity of the region. However, extensive sand mining along the river threatens this fragile ecosystem and the survival of rare species like the blue perch, marking the urgent need for conservation efforts to protect local freshwater habitats.",
news_reports,Telangana,"Mulug, Jangoan",Godavari,,"The majority of illegal operations and sand storage storing sites were found in the Godavari catchment areas of Mulugu district. In the Jangaon district, an illegal sand mining station is operating in Ghanpur, Ragunathpally, Chilpur divisions, and other villages in the Jangaon rural areas. The Mulugu district police cracked the whip against those involved in activities of illegal sand mining and transportation, filing 137 cases and seizing 137 trucks in the district",
news_reports,"Andhra Pradesh, Kerala","Krishna, Guntur, Kurnool","Krishna, Godavari",,"It is an overall orientation to the Sand Mining scene in the state. It mentions why people turned to illegal sand mining, how it affects river and people, specific villages that are mining hotspots, mentions corruption and that sand is not really a minor mineral ""More than 40 percent of development investment during past 50 years in India has been on construction activity which yet remained as one of the most corrupt sectors""",
